"","node_id","track_name","X","Y","Z","cell_type","timepoint","DistBorder"
"1758",62482,"full_ec1_finished",679.1886459,896.1979083,941.8807354,"ET",16,24.49394035
"1759",62485,"full_ec1_finished",679.1886459,896.1979083,941.8807354,"ET",16,24.49394035
"1760",62489,"full_ec1_finished",679.1886459,896.1979083,941.8807354,"ET",16,24.49394035
"1761",62496,"full_ec1_finished",679.1886459,896.1979083,941.8807354,"ET",16,24.49394035
"1762",62513,"full_ec1_finished",679.1886459,896.1979083,941.8807354,"ET",16,24.49394035
"1763",63379,"full_ec1_finished",679.1886459,896.1979083,941.8807354,"ET",16,24.49394035
"1764",63401,"full_ec1_finished",679.1886459,896.1979083,941.8807354,"ET",16,24.49394035
"1765",63908,"full_my_SplMes1_finished",652.6846306,867.9417519,982.137302,"CM",16,26.32665062
"1766",63943,"full_my_SplMes1_finished",652.6846306,867.9417519,982.137302,"CM",16,26.32665062
"1767",64205,"full_my_SplMes1_finished",652.6846306,867.9417519,982.137302,"CM",16,26.32665062
"1768",64237,"full_my_SplMes1_finished",652.6846306,867.9417519,982.137302,"CM",16,26.32665062
"1769",64244,"full_uc1",710.9353296,766.3619797,899.20458,"ET",16,36.75159073
"1770",64253,"full_uc1",710.9353296,766.3619797,899.20458,"ET",16,36.75159073
"1771",64267,"full_uc1",710.9353296,766.3619797,899.20458,"ET",16,36.75159073
"1772",64348,"full_uc1",710.9353296,766.3619797,899.20458,"ET",16,36.75159073
"1773",65211,"full_my_JCF1",714.8069263,750.901677,914.3472062,"CM",16,31.3951664
"1774",65328,"full_my_JCF1",714.8069263,750.901677,914.3472062,"CM",16,31.3951664
"1775",65529,"full_my_JCF1",714.8069263,750.901677,914.3472062,"CM",16,31.3951664
"1776",65545,"full_my_JCF1",714.8069263,750.901677,914.3472062,"CM",16,31.3951664
"1777",69912,"full_my1",645.9163753,883.1136533,948.015869,"CM",16,10.83220577
"1778",70191,"full_my1",645.9163753,883.1136533,948.015869,"CM",16,10.83220577
"1779",70448,"full_my1",645.9163753,883.1136533,948.015869,"CM",16,10.83220577
"1780",71166,"full_my1",645.9163753,883.1136533,948.015869,"CM",16,10.83220577
"1781",71299,"full_my1",645.9163753,883.1136533,948.015869,"CM",16,10.83220577
"1782",71964,"full_my1",645.9163753,883.1136533,948.015869,"CM",16,10.83220577
"1783",72084,"full_my1",645.9163753,883.1136533,948.015869,"CM",16,10.83220577
"1784",72588,"full_my_JCF1",714.8069263,750.901677,914.3472062,"CM",16,31.3951664
"1785",72610,"full_my_JCF1",714.8069263,750.901677,914.3472062,"CM",16,31.3951664
"1786",72950,"full_ec_uc1",761.6015068,846.5624162,855.8194999,"ET",16,37.76960754
"1787",73019,"full_ec_uc1",761.6015068,846.5624162,855.8194999,"ET",16,37.76960754
"1788",73357,"full_ec_uc1",761.6015068,846.5624162,855.8194999,"ET",16,37.76960754
"1789",73411,"full_ec_uc1",761.6015068,846.5624162,855.8194999,"ET",16,37.76960754
"1790",73547,"full_ec_uc1",761.6015068,846.5624162,855.8194999,"ET",16,37.76960754
"1791",74095,"full_ec_uc1",761.6015068,846.5624162,855.8194999,"ET",16,37.76960754
"1792",75172,"full_my4",705.6682005,796.4021862,885.7580005,"CM",16,40.55306625
"1793",75462,"full_my4",705.6682005,796.4021862,885.7580005,"CM",16,40.55306625
"1794",75493,"full_my4",705.6682005,796.4021862,885.7580005,"CM",16,40.55306625
"1795",76191,"full_ec3",740.5751307,917.5167544,899.8883822,"ET",16,38.81151199
"1796",76416,"full_ec3",740.5751307,917.5167544,899.8883822,"ET",16,38.81151199
"1797",76663,"full_ec4",701.8842762,893.1271472,1018.02161,"ET",16,21.20138741
"1798",77326,"full_ec4",701.8842762,893.1271472,1018.02161,"ET",16,21.20138741
"1799",77560,"full_ec4",701.8842762,893.1271472,1018.02161,"ET",16,21.20138741
"1800",77696,"full_ec3",740.5751307,917.5167544,899.8883822,"ET",16,38.81151199
"1801",77771,"full_ec3",740.5751307,917.5167544,899.8883822,"ET",16,38.81151199
"1802",78243,"full_my4",705.6682005,796.4021862,885.7580005,"CM",16,40.55306625
"1803",78290,"full_my4",705.6682005,796.4021862,885.7580005,"CM",16,40.55306625
"1804",78895,"full_et_aorta_noEtMes1",707.9881126,913.8854216,925.0131227,"ET",16,26.84026527
"1805",78927,"full_et_aorta_noEtMes1",707.9881126,913.8854216,925.0131227,"ET",16,26.84026527
"1806",79162,"full_et_aorta_noEtMes1",707.9881126,913.8854216,925.0131227,"ET",16,26.84026527
"1807",79229,"full_et_aorta_noEtMes1",707.9881126,913.8854216,925.0131227,"ET",16,26.84026527
"1808",79332,"full_et_aorta_noEtMes1",707.9881126,913.8854216,925.0131227,"ET",16,26.84026527
"1809",79444,"full_et_aorta_noEtMes1",707.9881126,913.8854216,925.0131227,"ET",16,26.84026527
"1810",80421,"full_ec_aorta1",684.5274158,849.2262405,894.7268261,"ET",16,38.00627136
"1811",80443,"full_ec_aorta1",684.5274158,849.2262405,894.7268261,"ET",16,38.00627136
"1812",80886,"full_ec2",716.8117106,901.5432866,903.2859477,"ET",16,38.12685776
"1813",81402,"full_ec2",716.8117106,901.5432866,903.2859477,"ET",16,38.12685776
"1814",81665,"full_ec2",716.8117106,901.5432866,903.2859477,"ET",16,38.12685776
"1815",81760,"full_ec2",716.8117106,901.5432866,903.2859477,"ET",16,38.12685776
"1816",83650,"full_ec_aorta1",684.5274158,849.2262405,894.7268261,"ET",16,38.00627136
"1817",84760,"full_ec_aorta1",684.5274158,849.2262405,894.7268261,"ET",16,38.00627136
"1818",84774,"full_ec_aorta1",684.5274158,849.2262405,894.7268261,"ET",16,38.00627136
"1819",87195,"full_ec_uc2",694.8689258,837.0026412,863.6659631,"ET",16,17.20623779
"1820",87266,"full_ec_uc2",694.8689258,837.0026412,863.6659631,"ET",16,17.20623779
"1821",87286,"full_ec_uc2",694.8689258,837.0026412,863.6659631,"ET",16,17.20623779
"1822",87547,"full_ec_uc2",694.8689258,837.0026412,863.6659631,"ET",16,17.20623779
"1823",87557,"full_ec4",701.8842762,893.1271472,1018.02161,"ET",16,21.20138741
"1824",87879,"full_ExM_et_2",813.9441035,757.1242576,942.0136315,"ET",16,26.98699188
"1825",87904,"full_ExM_et_2",813.9441035,757.1242576,942.0136315,"ET",16,26.98699188
"1826",88210,"full_ExM_et_2",813.9441035,757.1242576,942.0136315,"ET",16,26.98699188
"1827",88218,"full_ExM_et_2",813.9441035,757.1242576,942.0136315,"ET",16,26.98699188
"1828",88456,"full_ExM_et_2",813.9441035,757.1242576,942.0136315,"ET",16,26.98699188
"1829",88495,"full_ExM_et_2",813.9441035,757.1242576,942.0136315,"ET",16,26.98699188
"1830",88621,"full_ExM_et_2",813.9441035,757.1242576,942.0136315,"ET",16,26.98699188
"1831",88643,"full_ExM_et_2",813.9441035,757.1242576,942.0136315,"ET",16,26.98699188
"1832",88829,"full_ExM_et_2",813.9441035,757.1242576,942.0136315,"ET",16,26.98699188
"1833",88993,"partial_ExM_et4",738.1029924,756.0364999,902.1320647,"ET",16,25.99650383
"1834",89139,"partial_ExM_et4",738.1029924,756.0364999,902.1320647,"ET",16,25.99650383
"1835",89261,"partial_ExM_et4",738.1029924,756.0364999,902.1320647,"ET",16,25.99650383
"1836",89367,"partial_ExM_et4",738.1029924,756.0364999,902.1320647,"ET",16,25.99650383
"1837",89829,"partial_ExM_et",707.3563143,929.7179561,931.3419432,"ET",16,15.3970871
"1838",90205,"partial_ExM_et",707.3563143,929.7179561,931.3419432,"ET",16,15.3970871
"1839",90244,"partial_ExM_et",707.3563143,929.7179561,931.3419432,"ET",16,15.3970871
"1840",90758,"full_ec_uc2",694.8689258,837.0026412,863.6659631,"ET",16,17.20623779
"1841",90771,"full_ec_uc2",694.8689258,837.0026412,863.6659631,"ET",16,17.20623779
"1842",53247,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1843",53490,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1844",53542,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1845",53821,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1846",53833,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1847",53978,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1848",54016,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1849",54031,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1850",54155,"full_ec3",738.6749733,918.8151189,900.9653589,"ET",17,39.74318314
"1851",54202,"full_ec3",738.6749733,918.8151189,900.9653589,"ET",17,39.74318314
"1852",55453,"full_et_aorta_noEtMes1",709.8416862,914.0178197,925.0131227,"ET",17,28.89434242
"1853",56964,"full_et_aorta_noEtMes1",709.8416862,914.0178197,925.0131227,"ET",17,28.89434242
"1854",57284,"full_uc1",709.5103361,763.5315714,901.078085,"ET",17,35.35801697
"1855",57324,"full_uc1",709.5103361,763.5315714,901.078085,"ET",17,35.35801697
"1856",57699,"full_uc1",709.5103361,763.5315714,901.078085,"ET",17,35.35801697
"1857",58887,"full_my_JCF1",713.6650064,748.133172,915.2554167,"CM",17,30.84177399
"1858",59800,"full_ec_uc1",761.1705792,848.4852153,855.1728583,"ET",17,37.74365997
"1859",60096,"full_ec_uc1",761.1705792,848.4852153,855.1728583,"ET",17,37.74365997
"1860",60140,"full_ec_uc1",761.1705792,848.4852153,855.1728583,"ET",17,37.74365997
"1861",62238,"full_my_SplMes1_finished",652.7647314,868.4223571,984.5403278,"CM",17,26.27160263
"1862",62275,"full_my_SplMes1_finished",652.7647314,868.4223571,984.5403278,"CM",17,26.27160263
"1863",62417,"full_my_SplMes1_finished",652.7647314,868.4223571,984.5403278,"CM",17,26.27160263
"1864",62459,"full_my_SplMes1_finished",652.7647314,868.4223571,984.5403278,"CM",17,26.27160263
"1865",62478,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1866",62482,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1867",62485,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1868",62489,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1869",62496,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1870",62513,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1871",63379,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1872",63401,"full_ec1_finished",678.9948018,896.1979083,941.8807354,"ET",17,27.34807968
"1873",63908,"full_my_SplMes1_finished",652.7647314,868.4223571,984.5403278,"CM",17,26.27160263
"1874",63943,"full_my_SplMes1_finished",652.7647314,868.4223571,984.5403278,"CM",17,26.27160263
"1875",64205,"full_my_SplMes1_finished",652.7647314,868.4223571,984.5403278,"CM",17,26.27160263
"1876",64237,"full_my_SplMes1_finished",652.7647314,868.4223571,984.5403278,"CM",17,26.27160263
"1877",64244,"full_uc1",709.5103361,763.5315714,901.078085,"ET",17,35.35801697
"1878",64253,"full_uc1",709.5103361,763.5315714,901.078085,"ET",17,35.35801697
"1879",64267,"full_uc1",709.5103361,763.5315714,901.078085,"ET",17,35.35801697
"1880",64348,"full_uc1",709.5103361,763.5315714,901.078085,"ET",17,35.35801697
"1881",65211,"full_my_JCF1",713.6650064,748.133172,915.2554167,"CM",17,30.84177399
"1882",65328,"full_my_JCF1",713.6650064,748.133172,915.2554167,"CM",17,30.84177399
"1883",65529,"full_my_JCF1",713.6650064,748.133172,915.2554167,"CM",17,30.84177399
"1884",65545,"full_my_JCF1",713.6650064,748.133172,915.2554167,"CM",17,30.84177399
"1885",69912,"full_my1",647.5879973,883.7820353,950.5081989,"CM",17,13.23088932
"1886",70191,"full_my1",647.5879973,883.7820353,950.5081989,"CM",17,13.23088932
"1887",70448,"full_my1",647.5879973,883.7820353,950.5081989,"CM",17,13.23088932
"1888",71166,"full_my1",647.5879973,883.7820353,950.5081989,"CM",17,13.23088932
"1889",71299,"full_my1",647.5879973,883.7820353,950.5081989,"CM",17,13.23088932
"1890",71964,"full_my1",647.5879973,883.7820353,950.5081989,"CM",17,13.23088932
"1891",72084,"full_my1",647.5879973,883.7820353,950.5081989,"CM",17,13.23088932
"1892",72588,"full_my_JCF1",713.6650064,748.133172,915.2554167,"CM",17,30.84177399
"1893",72610,"full_my_JCF1",713.6650064,748.133172,915.2554167,"CM",17,30.84177399
"1894",72950,"full_ec_uc1",761.1705792,848.4852153,855.1728583,"ET",17,37.74365997
"1895",73019,"full_ec_uc1",761.1705792,848.4852153,855.1728583,"ET",17,37.74365997
"1896",73357,"full_ec_uc1",761.1705792,848.4852153,855.1728583,"ET",17,37.74365997
"1897",73411,"full_ec_uc1",761.1705792,848.4852153,855.1728583,"ET",17,37.74365997
"1898",73547,"full_ec_uc1",761.1705792,848.4852153,855.1728583,"ET",17,37.74365997
"1899",74095,"full_ec_uc1",761.1705792,848.4852153,855.1728583,"ET",17,37.74365997
"1900",75172,"full_my4",704.1675774,797.5152413,885.9564571,"CM",17,39.56848907
"1901",75462,"full_my4",704.1675774,797.5152413,885.9564571,"CM",17,39.56848907
"1902",75493,"full_my4",704.1675774,797.5152413,885.9564571,"CM",17,39.56848907
"1903",76191,"full_ec3",738.6749733,918.8151189,900.9653589,"ET",17,39.74318314
"1904",76416,"full_ec3",738.6749733,918.8151189,900.9653589,"ET",17,39.74318314
"1905",76663,"full_ec4",702.8534966,893.5677019,1018.902719,"ET",17,23.0575428
"1906",77326,"full_ec4",702.8534966,893.5677019,1018.902719,"ET",17,23.0575428
"1907",77560,"full_ec4",702.8534966,893.5677019,1018.902719,"ET",17,23.0575428
"1908",77696,"full_ec3",738.6749733,918.8151189,900.9653589,"ET",17,39.74318314
"1909",77771,"full_ec3",738.6749733,918.8151189,900.9653589,"ET",17,39.74318314
"1910",78243,"full_my4",704.1675774,797.5152413,885.9564571,"CM",17,39.56848907
"1911",78290,"full_my4",704.1675774,797.5152413,885.9564571,"CM",17,39.56848907
"1912",78895,"full_et_aorta_noEtMes1",709.8416862,914.0178197,925.0131227,"ET",17,28.89434242
"1913",78927,"full_et_aorta_noEtMes1",709.8416862,914.0178197,925.0131227,"ET",17,28.89434242
"1914",79162,"full_et_aorta_noEtMes1",709.8416862,914.0178197,925.0131227,"ET",17,28.89434242
"1915",79229,"full_et_aorta_noEtMes1",709.8416862,914.0178197,925.0131227,"ET",17,28.89434242
"1916",79332,"full_et_aorta_noEtMes1",709.8416862,914.0178197,925.0131227,"ET",17,28.89434242
"1917",79444,"full_et_aorta_noEtMes1",709.8416862,914.0178197,925.0131227,"ET",17,28.89434242
"1918",80421,"full_ec_aorta1",687.2071948,847.6498999,899.6134819,"ET",17,44.25521469
"1919",80443,"full_ec_aorta1",687.2071948,847.6498999,899.6134819,"ET",17,44.25521469
"1920",80886,"full_ec2",716.0951921,903.1196272,903.2859477,"ET",17,38.56270981
"1921",81402,"full_ec2",716.0951921,903.1196272,903.2859477,"ET",17,38.56270981
"1922",81665,"full_ec2",716.0951921,903.1196272,903.2859477,"ET",17,38.56270981
"1923",81760,"full_ec2",716.0951921,903.1196272,903.2859477,"ET",17,38.56270981
"1924",83650,"full_ec_aorta1",687.2071948,847.6498999,899.6134819,"ET",17,44.25521469
"1925",84760,"full_ec_aorta1",687.2071948,847.6498999,899.6134819,"ET",17,44.25521469
"1926",84774,"full_ec_aorta1",687.2071948,847.6498999,899.6134819,"ET",17,44.25521469
"1927",87195,"full_ec_uc2",693.9569933,836.2209847,858.4549198,"ET",17,13.7387352
"1928",87266,"full_ec_uc2",693.9569933,836.2209847,858.4549198,"ET",17,13.7387352
"1929",87286,"full_ec_uc2",693.9569933,836.2209847,858.4549198,"ET",17,13.7387352
"1930",87547,"full_ec_uc2",693.9569933,836.2209847,858.4549198,"ET",17,13.7387352
"1931",87557,"full_ec4",702.8534966,893.5677019,1018.902719,"ET",17,23.0575428
"1932",87879,"full_ExM_et_2",815.8880167,756.6739468,944.6055119,"ET",17,26.19133186
"1933",87904,"full_ExM_et_2",815.8880167,756.6739468,944.6055119,"ET",17,26.19133186
"1934",88210,"full_ExM_et_2",815.8880167,756.6739468,944.6055119,"ET",17,26.19133186
"1935",88218,"full_ExM_et_2",815.8880167,756.6739468,944.6055119,"ET",17,26.19133186
"1936",88456,"full_ExM_et_2",815.8880167,756.6739468,944.6055119,"ET",17,26.19133186
"1937",88495,"full_ExM_et_2",815.8880167,756.6739468,944.6055119,"ET",17,26.19133186
"1938",88621,"full_ExM_et_2",815.8880167,756.6739468,944.6055119,"ET",17,26.19133186
"1939",88643,"full_ExM_et_2",815.8880167,756.6739468,944.6055119,"ET",17,26.19133186
"1940",88829,"full_ExM_et_2",815.8880167,756.6739468,944.6055119,"ET",17,26.19133186
"1941",88993,"partial_ExM_et4",734.2651808,748.2469599,904.2170769,"ET",17,19.52333832
"1942",89139,"partial_ExM_et4",730.2633485,756.0153185,903.3455472,"ET",17,27.9305172
"1943",89261,"partial_ExM_et4",734.2651808,748.2469599,904.2170769,"ET",17,19.52333832
"1944",89367,"partial_ExM_et4",734.2651808,748.2469599,904.2170769,"ET",17,19.52333832
"1945",89829,"partial_ExM_et",714.4035554,934.5139952,932.3207267,"ET",17,19.15058517
"1946",90205,"partial_ExM_et",714.4035554,934.5139952,932.3207267,"ET",17,19.15058517
"1947",90244,"partial_ExM_et",714.4035554,934.5139952,932.3207267,"ET",17,19.15058517
"1948",90758,"full_ec_uc2",693.9569933,836.2209847,858.4549198,"ET",17,13.7387352
"1949",90771,"full_ec_uc2",693.9569933,836.2209847,858.4549198,"ET",17,13.7387352
"1950",53247,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1951",53490,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1952",53542,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1953",53821,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1954",53833,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1955",53978,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1956",54016,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1957",54031,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1958",54155,"full_ec3",735.3196573,920.4709399,904.1944345,"ET",18,37.60608292
"1959",54202,"full_ec3",735.3196573,920.4709399,904.1944345,"ET",18,37.60608292
"1960",55453,"full_et_aorta_noEtMes1",714.144625,913.8854216,926.3371039,"ET",18,30.78356361
"1961",56964,"full_et_aorta_noEtMes1",714.144625,913.8854216,926.3371039,"ET",18,30.78356361
"1962",57284,"full_uc1",708.2994482,761.2978709,902.2551916,"ET",18,33.35877609
"1963",57324,"full_uc1",708.2994482,761.2978709,902.2551916,"ET",18,33.35877609
"1964",57699,"full_uc1",708.2994482,761.2978709,902.2551916,"ET",18,33.35877609
"1965",58887,"full_my_JCF1",709.9352016,746.019435,918.1806019,"CM",18,28.5715065
"1966",59800,"full_ec_uc1",759.7699672,847.713973,856.9584926,"ET",18,38.14147186
"1967",60096,"full_ec_uc1",759.7699672,847.713973,856.9584926,"ET",18,38.14147186
"1968",60140,"full_ec_uc1",759.7699672,847.713973,856.9584926,"ET",18,38.14147186
"1969",62238,"full_my_SplMes1_finished",646.4367634,866.0994321,986.8632527,"CM",18,23.01795578
"1970",62275,"full_my_SplMes1_finished",646.4367634,866.0994321,986.8632527,"CM",18,23.01795578
"1971",62417,"full_my_SplMes1_finished",646.4367634,866.0994321,986.8632527,"CM",18,23.01795578
"1972",62459,"full_my_SplMes1_finished",646.4367634,866.0994321,986.8632527,"CM",18,23.01795578
"1973",62478,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1974",62482,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1975",62485,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1976",62489,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1977",62496,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1978",62513,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1979",63379,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1980",63401,"full_ec1_finished",678.5101916,897.6517389,943.8191762,"ET",18,25.79858017
"1981",63908,"full_my_SplMes1_finished",646.4367634,866.0994321,986.8632527,"CM",18,23.01795578
"1982",63943,"full_my_SplMes1_finished",646.4367634,866.0994321,986.8632527,"CM",18,23.01795578
"1983",64205,"full_my_SplMes1_finished",646.4367634,866.0994321,986.8632527,"CM",18,23.01795578
"1984",64237,"full_my_SplMes1_finished",646.4367634,866.0994321,986.8632527,"CM",18,23.01795578
"1985",64244,"full_uc1",708.2994482,761.2978709,902.2551916,"ET",18,33.35877609
"1986",64253,"full_uc1",708.2994482,761.2978709,902.2551916,"ET",18,33.35877609
"1987",64267,"full_uc1",708.2994482,761.2978709,902.2551916,"ET",18,33.35877609
"1988",64348,"full_uc1",708.2994482,761.2978709,902.2551916,"ET",18,33.35877609
"1989",65211,"full_my_JCF1",709.9352016,746.019435,918.1806019,"CM",18,28.5715065
"1990",65328,"full_my_JCF1",709.9352016,746.019435,918.1806019,"CM",18,28.5715065
"1991",65529,"full_my_JCF1",709.9352016,746.019435,918.1806019,"CM",18,28.5715065
"1992",65545,"full_my_JCF1",709.9352016,746.019435,918.1806019,"CM",18,28.5715065
"1993",69912,"full_my1",649.3579499,886.4287926,952.7702217,"CM",18,14.71457767
"1994",70191,"full_my1",649.3579499,886.4287926,952.7702217,"CM",18,14.71457767
"1995",70448,"full_my1",649.3579499,886.4287926,952.7702217,"CM",18,14.71457767
"1996",71166,"full_my1",649.3579499,886.4287926,952.7702217,"CM",18,14.71457767
"1997",71299,"full_my1",649.3579499,886.4287926,952.7702217,"CM",18,14.71457767
"1998",71964,"full_my1",649.3579499,886.4287926,952.7702217,"CM",18,14.71457767
"1999",72084,"full_my1",649.3579499,886.4287926,952.7702217,"CM",18,14.71457767
"2000",72588,"full_my_JCF1",709.9352016,746.019435,918.1806019,"CM",18,28.5715065
"2001",72610,"full_my_JCF1",709.9352016,746.019435,918.1806019,"CM",18,28.5715065
"2002",72950,"full_ec_uc1",759.7699672,847.713973,856.9584926,"ET",18,38.14147186
"2003",73019,"full_ec_uc1",759.7699672,847.713973,856.9584926,"ET",18,38.14147186
"2004",73357,"full_ec_uc1",759.7699672,847.713973,856.9584926,"ET",18,38.14147186
"2005",73411,"full_ec_uc1",759.7699672,847.713973,856.9584926,"ET",18,38.14147186
"2006",73547,"full_ec_uc1",759.7699672,847.713973,856.9584926,"ET",18,38.14147186
"2007",74095,"full_ec_uc1",759.7699672,847.713973,856.9584926,"ET",18,38.14147186
"2008",75172,"full_my4",701.2874019,800.2609618,886.7491168,"CM",18,37.5326004
"2009",75462,"full_my4",701.2874019,800.2609618,886.7491168,"CM",18,37.5326004
"2010",75493,"full_my4",701.2874019,800.2609618,886.7491168,"CM",18,37.5326004
"2011",76191,"full_ec3",735.3196573,920.4709399,904.1944345,"ET",18,37.60608292
"2012",76416,"full_ec3",735.3196573,920.4709399,904.1944345,"ET",18,37.60608292
"2013",76663,"full_ec4",703.5583842,893.6558129,1024.54182,"ET",18,21.74966431
"2014",77326,"full_ec4",703.5583842,893.6558129,1024.54182,"ET",18,21.74966431
"2015",77560,"full_ec4",703.5583842,893.6558129,1024.54182,"ET",18,21.74966431
"2016",77696,"full_ec3",735.3196573,920.4709399,904.1944345,"ET",18,37.60608292
"2017",77771,"full_ec3",735.3196573,920.4709399,904.1944345,"ET",18,37.60608292
"2018",78243,"full_my4",701.2874019,800.2609618,886.7491168,"CM",18,37.5326004
"2019",78290,"full_my4",701.2874019,800.2609618,886.7491168,"CM",18,37.5326004
"2020",78895,"full_et_aorta_noEtMes1",714.144625,913.8854216,926.3371039,"ET",18,30.78356361
"2021",78927,"full_et_aorta_noEtMes1",714.144625,913.8854216,926.3371039,"ET",18,30.78356361
"2022",79162,"full_et_aorta_noEtMes1",714.144625,913.8854216,926.3371039,"ET",18,30.78356361
"2023",79229,"full_et_aorta_noEtMes1",714.144625,913.8854216,926.3371039,"ET",18,30.78356361
"2024",79332,"full_et_aorta_noEtMes1",714.144625,913.8854216,926.3371039,"ET",18,30.78356361
"2025",79444,"full_et_aorta_noEtMes1",714.144625,913.8854216,926.3371039,"ET",18,30.78356361
"2026",80421,"full_ec_aorta1",687.837731,839.768197,903.0814311,"ET",18,48.3314476
"2027",80443,"full_ec_aorta1",687.837731,839.768197,903.0814311,"ET",18,48.3314476
"2028",80886,"full_ec2",712.942511,904.2660567,904.7189846,"ET",18,35.87677383
"2029",81402,"full_ec2",712.942511,904.2660567,904.7189846,"ET",18,35.87677383
"2030",81665,"full_ec2",712.942511,904.2660567,904.7189846,"ET",18,35.87677383
"2031",81760,"full_ec2",712.942511,904.2660567,904.7189846,"ET",18,35.87677383
"2032",83650,"full_ec_aorta1",687.837731,839.768197,903.0814311,"ET",18,48.3314476
"2033",84760,"full_ec_aorta1",687.837731,839.768197,903.0814311,"ET",18,48.3314476
"2034",84774,"full_ec_aorta1",687.837731,839.768197,903.0814311,"ET",18,48.3314476
"2035",87195,"full_ec_uc2",689.7881587,837.3934694,859.7576806,"ET",18,11.84266186
"2036",87266,"full_ec_uc2",689.7881587,837.3934694,859.7576806,"ET",18,11.84266186
"2037",87286,"full_ec_uc2",689.7881587,837.3934694,859.7576806,"ET",18,11.84266186
"2038",87547,"full_ec_uc2",689.7881587,837.3934694,859.7576806,"ET",18,11.84266186
"2039",87557,"full_ec4",703.5583842,893.6558129,1024.54182,"ET",18,21.74966431
"2040",87879,"full_ExM_et_2",820.5671244,755.7094968,950.0210659,"ET",18,26.46372223
"2041",87904,"full_ExM_et_2",820.5671244,755.7094968,950.0210659,"ET",18,26.46372223
"2042",88210,"full_ExM_et_2",820.5671244,755.7094968,950.0210659,"ET",18,26.46372223
"2043",88218,"full_ExM_et_2",820.5671244,755.7094968,950.0210659,"ET",18,26.46372223
"2044",88456,"full_ExM_et_2",820.5671244,755.7094968,950.0210659,"ET",18,26.46372223
"2045",88495,"full_ExM_et_2",820.5671244,755.7094968,950.0210659,"ET",18,26.46372223
"2046",88621,"full_ExM_et_2",820.5671244,755.7094968,950.0210659,"ET",18,26.46372223
"2047",88643,"full_ExM_et_2",820.5671244,755.7094968,950.0210659,"ET",18,26.46372223
"2048",88829,"full_ExM_et_2",820.5671244,755.7094968,950.0210659,"ET",18,26.46372223
"2049",88993,"partial_ExM_et4",729.0979912,747.0612381,904.2865874,"ET",18,21.46772385
"2050",89261,"partial_ExM_et4",729.0979912,747.0612381,904.2865874,"ET",18,21.46772385
"2051",89367,"partial_ExM_et4",729.0979912,747.0612381,904.2865874,"ET",18,21.46772385
"2052",89829,"partial_ExM_et",718.2208109,936.6673188,933.2995102,"ET",18,18.83775139
"2053",90205,"partial_ExM_et",718.2208109,936.6673188,933.2995102,"ET",18,18.83775139
"2054",90244,"partial_ExM_et",718.2208109,936.6673188,933.2995102,"ET",18,18.83775139
"2055",90758,"full_ec_uc2",689.7881587,837.3934694,859.7576806,"ET",18,11.84266186
"2056",90771,"full_ec_uc2",689.7881587,837.3934694,859.7576806,"ET",18,11.84266186
